Satz;t;Land;RB;Kreis;VB;Gem;Name;Area;AEWZ;AEWZ_M;AEWZ_F;DENS;sss
10;;01;;;;;Schleswig-Holstein;;;;;;
40;41;01;0;01;;;Flensburg, Stadt;;;;;;
50;50;01;0;01;0000;;Flensburg, Stadt;;;;;;
60;61;01;0;01;0000;000;Flensburg, Stadt;  56,74; 88 759; 43 759; 45 000; 1 564;24937
40;41;01;0;02;;;Kiel, Landeshauptstadt;;;;;;
50;50;01;0;02;0000;;Kiel, Landeshauptstadt;;;;;;
60;61;01;0;02;0000;000;Kiel, Landeshauptstadt;  118,65; 239 526; 117 297; 122 229; 2 019;24103
40;41;01;0;03;;;Lübeck, Hansestadt;;;;;;
50;50;01;0;03;0000;;Lübeck, Hansestadt;;;;;;
60;61;01;0;03;0000;000;Lübeck, Hansestadt;  214,21; 210 232; 100 054; 110 178;  981;23539
40;41;01;0;04;;;Neumünster, Stadt;;;;;;
50;50;01;0;04;0000;;Neumünster, Stadt;;;;;;
60;61;01;0;04;0000;000;Neumünster, Stadt;  71,63; 76 830; 37 734; 39 096; 1 073;24534
40;43;01;0;51;;;Dithmarschen;;;;;;
50;50;01;0;51;0011;;Brunsbüttel, Stadt;;;;;;
60;63;01;0;51;0011;011;Brunsbüttel, Stadt;  65,24; 13 120; 6 513; 6 607;  201;25541
50;50;01;0;51;0044;;Heide, Stadt;;;;;;
60;63;01;0;51;0044;044;Heide, Stadt;  31,97; 20 886; 9 998; 10 888;  653;25746
50;51;01;0;51;5163;;Burg-St. Michaelisdonn;;;;;;
60;64;01;0;51;5163;003;Averlak;  9,07;  599;  296;  303;  66;25715
60;64;01;0;51;5163;010;Brickeln;  6,07;  217;  113;  104;  36;25712
60;64;01;0;51;5163;012;Buchholz;  14,55; 1 076;  550;  526;  74;25712
60;64;01;0;51;5163;016;Burg (Dithmarschen);  11,23; 4 237; 2 033; 2 204;  377;25712
60;64;01;0;51;5163;022;Dingen;  7,02;  670;  338;  332;  95;25715
60;64;01;0;51;5163;024;Eddelak;  9,21; 1 367;  672;  695;  148;25715
60;64;01;0;51;5163;026;Eggstedt;  12,79;  781;  394;  387;  61;25721
60;64;01;0;51;5163;032;Frestedt;  10,32;  370;  186;  184;  36;25727
60;64;01;0;51;5163;037;Großenrade;  10,40;  516;  265;  251;  50;25712
60;64;01;0;51;5163;051;Hochdonn;  5,46; 1 234;  607;  627;  226;25712
60;64;01;0;51;5163;064;Kuden;  11,36;  652;  342;  310;  57;25712
60;64;01;0;51;5163;089;Quickborn;  6,95;  205;  97;  108;  29;25712
60;64;01;0;51;5163;097;Sankt Michaelisdonn;  23,05; 3 635; 1 795; 1 840;  158;25693
60;64;01;0;51;5163;110;Süderhastedt;  15,74;  866;  419;  447;  55;25727
50;51;01;0;51;5166;;Marne-Nordsee;;;;;;
60;64;01;0;51;5166;021;Diekhusen-Fahrstedt;  7,46;  755;  393;  362;  101;25709
60;64;01;0;51;5166;034;Friedrichskoog;  53,35; 2 452; 1 220; 1 232;  46;25718
60;64;01;0;51;5166;046;Helse;  11,44;  946;  472;  474;  83;25709
60;64;01;0;51;5166;057;Kaiser-Wilhelm-Koog;  13,06;  375;  189;  186;  29;25709
60;64;01;0;51;5166;062;Kronprinzenkoog;  28,85;  892;  457;  435;  31;25709
60;63;01;0;51;5166;072;Marne, Stadt;  4,83; 5 825; 2 730; 3 095; 1 206;25709
60;64;01;0;51;5166;073;Marnerdeich;  1,31;  344;  183;  161;  263;25709
60;64;01;0;51;5166;076;Neufeld;  10,41;  620;  331;  289;  60;25724
60;64;01;0;51;5166;077;Neufelderkoog;  9,76;  166;  92;  74;  17;25724
60;64;01;0;51;5166;090;Ramhusen;  4,80;  164;  87;  77;  34;25715
60;64;01;0;51;5166;103;Schmedeswurth;  5,91;  206;  105;  101;  35;25724
60;64;01;0;51;5166;118;Trennewurth;  7,79;  263;  142;  121;  34;25693
60;64;01;0;51;5166;119;Volsemenhusen;  16,78;  361;  191;  170;  22;25693
50;55;01;0;51;5169;;Eider;;;;;;
60;64;01;0;51;5169;005;Barkenholm;  5,11;  175;  94;  81;  34;25791
60;64;01;0;51;5169;008;Bergewöhrden;  2,64;  33;  14;  19;  13;25779
60;64;01;0;51;5169;019;Dellstedt;  21,77;  788;  407;  381;  36;25786
60;64;01;0;51;5169;020;Delve;  15,84;  717;  366;  351;  45;25788
60;64;01;0;51;5169;023;Dörpling;  7,82;  635;  320;  315;  81;25794
60;64;01;0;51;5169;030;Fedderingen;  9,69;  283;  140;  143;  29;25779
60;64;01;0;51;5169;035;Gaushorn;  6,45;  198;  102;  96;  31;25782
60;64;01;0;51;5169;036;Glüsing;  4,69;  118;  65;  53;  25;25779
60;64;01;0;51;5169;038;Groven;  7,90;  131;  74;  57;  17;25774
60;64;01;0;51;5169;047;Hemme;  16,53;  544;  291;  253;  33;25774
60;64;01;0;51;5169;049;Hennstedt;  21,93; 1 924;  974;  950;  88;25779
60;64;01;0;51;5169;052;Hövede;  2,94;  65;  41;  24;  22;25782
60;64;01;0;51;5169;053;Hollingstedt;  9,74;  318;  163;  155;  33;25788
60;64;01;0;51;5169;058;Karolinenkoog;  17,55;  120;  62;  58;  7;25774
60;64;01;0;51;5169;060;Kleve;  12,81;  419;  216;  203;  33;25779
60;64;01;0;51;5169;061;Krempel;  4,83;  625;  315;  310;  129;25774
60;64;01;0;51;5169;065;Lehe;  18,63; 1 063;  518;  545;  57;25774
60;64;01;0;51;5169;068;Linden;  11,62;  854;  436;  418;  73;25791
60;64;01;0;51;5169;071;Lunden;  4,65; 1 631;  823;  808;  351;25774
60;64;01;0;51;5169;080;Norderheistedt;  4,33;  143;  74;  69;  33;25779
60;64;01;0;51;5169;088;Pahlen;  10,80; 1 207;  600;  607;  112;25794
60;64;01;0;51;5169;092;Rehm-Flehde-Bargen;  14,63;  548;  288;  260;  37;25776
60;64;01;0;51;5169;096;Sankt Annen;  14,89;  321;  169;  152;  22;25776
60;64;01;0;51;5169;100;Schalkholz;  12,50;  592;  283;  309;  47;25782
60;64;01;0;51;5169;102;Schlichting;  12,50;  220;  108;  112;  18;25776
60;64;01;0;51;5169;114;Tellingstedt;  21,10; 2 477; 1 217; 1 260;  117;25782
60;64;01;0;51;5169;117;Tielenhemme;  12,71;  130;  63;  67;  10;25794
60;64;01;0;51;5169;120;Wallen;  1,86;  32;  17;  15;  17;25788
60;64;01;0;51;5169;125;Welmbüttel;  7,60;  456;  227;  229;  60;25782
60;64;01;0;51;5169;131;Westerborstel;  4,14;  109;  52;  57;  26;25782
60;64;01;0;51;5169;133;Wiemerstedt;  5,08;  159;  78;  81;  31;25779
60;64;01;0;51;5169;136;Wrohm;  11,45;  718;  366;  352;  63;25799
60;64;01;0;51;5169;139;Süderdorf;  16,21;  373;  188;  185;  23;25782
60;64;01;0;51;5169;141;Süderheistedt;  8,44;  577;  272;  305;  68;25779
50;55;01;0;51;5172;;Heider Umland;;;;;;
60;64;01;0;51;5172;048;Hemmingstedt;  16,01; 2 901; 1 432; 1 469;  181;25770
60;64;01;0;51;5172;067;Lieth;  4,66;  394;  184;  210;  85;25770
60;64;01;0;51;5172;069;Lohe-Rickelshof;  5,39; 2 015;  953; 1 062;  374;25746
60;64;01;0;51;5172;075;Neuenkirchen;  25,14; 1 007;  519;  488;  40;25792
60;64;01;0;51;5172;081;Norderwöhrden;  18,47;  281;  152;  129;  15;25746
60;64;01;0;51;5172;082;Nordhastedt;  26,56; 2 747; 1 393; 1 354;  103;25785
60;64;01;0;51;5172;087;Ostrohe;  6,67;  943;  461;  482;  141;25746
60;64;01;0;51;5172;107;Stelle-Wittenwurth;  10,71;  487;  233;  254;  45;25795
60;64;01;0;51;5172;113;Wöhrden;  21,77; 1 325;  661;  664;  61;25797
60;64;01;0;51;5172;122;Weddingstedt;  17,79; 2 264; 1 096; 1 168;  127;25795
60;64;01;0;51;5172;130;Wesseln;  3,76; 1 383;  689;  694;  368;25746
50;51;01;0;51;5175;;Mitteldithmarschen;;;;;;
60;64;01;0;51;5175;001;Albersdorf;  17,12; 3 464; 1 700; 1 764;  202;25767
60;64;01;0;51;5175;002;Arkebek;  6,92;  239;  123;  116;  35;25767
60;64;01;0;51;5175;004;Bargenstedt;  11,90;  917;  447;  470;  77;25704
60;64;01;0;51;5175;006;Barlt;  22,88;  795;  399;  396;  35;25719
60;64;01;0;51;5175;015;Bunsoh;  11,75;  895;  452;  443;  76;25767
60;64;01;0;51;5175;017;Busenwurth;  10,09;  292;  159;  133;  29;25719
60;64;01;0;51;5175;027;Elpersbüttel;  30,17;  872;  446;  426;  29;25704
60;64;01;0;51;5175;028;Epenwöhrden;  13,52;  798;  408;  390;  59;25704
60;64;01;0;51;5175;039;Gudendorf;  6,04;  415;  207;  208;  69;25693
60;64;01;0;51;5175;054;Immenstedt;  3,09;  96;  39;  57;  31;25767
60;64;01;0;51;5175;063;Krumstedt;  15,89;  532;  257;  275;  33;25727
60;63;01;0;51;5175;074;Meldorf, Stadt;  21,25; 7 416; 3 607; 3 809;  349;25704
60;64;01;0;51;5175;078;Nindorf;  8,73; 1 201;  604;  597;  138;25704
60;64;01;0;51;5175;083;Odderade;  11,26;  324;  166;  158;  29;25785
60;64;01;0;51;5175;085;Offenbüttel;  13,95;  293;  143;  150;  21;25767
60;64;01;0;51;5175;086;Osterrade;  17,09;  440;  230;  210;  26;25767
60;64;01;0;51;5175;098;Sarzbüttel;  13,39;  731;  376;  355;  55;25785
60;64;01;0;51;5175;099;Schafstedt;  18,16; 1 326;  669;  657;  73;25725
60;64;01;0;51;5175;104;Schrum;  5,00;  74;  40;  34;  15;25782
60;64;01;0;51;5175;126;Wennbüttel;  4,55;  78;  34;  44;  17;25767
60;64;01;0;51;5175;134;Windbergen;  17,31;  833;  429;  404;  48;25729
60;64;01;0;51;5175;135;Wolmersdorf;  6,10;  325;  163;  162;  53;25704
60;64;01;0;51;5175;137;Nordermeldorf;  34,10;  628;  332;  296;  18;25704
60;64;01;0;51;5175;138;Tensbüttel-Röst;  19,36;  683;  334;  349;  35;25767
50;51;01;0;51;5178;;Büsum-Wesselburen;;;;;;
60;64;01;0;51;5178;013;Büsum;  8,27; 4 987; 2 306; 2 681;  603;25761
60;64;01;0;51;5178;014;Büsumer Deichhausen;  2,87;  332;  130;  202;  116;25761
60;64;01;0;51;5178;033;Friedrichsgabekoog;  8,62;  55;  23;  32;  6;25764
60;64;01;0;51;5178;043;Hedwigenkoog;  16,36;  274;  129;  145;  17;25761
60;64;01;0;51;5178;045;Hellschen-Heringsand-Unterschaar;  7,02;  181;  86;  95;  26;25764
60;64;01;0;51;5178;050;Hillgroven;  3,60;  83;  52;  31;  23;25764
60;64;01;0;51;5178;079;Norddeich;  6,90;  412;  213;  199;  60;25764
60;64;01;0;51;5178;084;Oesterdeichstrich;  4,63;  278;  143;  135;  60;25761
60;64;01;0;51;5178;093;Reinsbüttel;  6,83;  437;  216;  221;  64;25764
60;64;01;0;51;5178;105;Schülp;  9,27;  467;  230;  237;  50;25764
60;64;01;0;51;5178;108;Strübbel;  4,40;  83;  40;  43;  19;25792
60;64;01;0;51;5178;109;Süderdeich;  6,64;  505;  248;  257;  76;25764
60;64;01;0;51;5178;121;Warwerort;  4,57;  292;  146;  146;  64;25761
60;63;01;0;51;5178;127;Wesselburen, Stadt;  5,14; 3 042; 1 453; 1 589;  592;25764
60;64;01;0;51;5178;128;Wesselburener Deichhausen;  5,07;  145;  72;  73;  29;25764
60;64;01;0;51;5178;129;Wesselburenerkoog;  21,88;  123;  64;  59;  6;25764
60;64;01;0;51;5178;132;Westerdeichstrich;  7,49;  933;  464;  469;  125;25761
60;64;01;0;51;5178;140;Oesterwurth;  14,19;  252;  133;  119;  18;25764
40;43;01;0;53;;;Herzogtum Lauenburg;;;;;;
50;50;01;0;53;0032;;Geesthacht, Stadt;;;;;;
60;63;01;0;53;0032;032;Geesthacht, Stadt;  33,19; 29 228; 14 196; 15 032;  881;21502
50;50;01;0;53;0083;;Lauenburg/ Elbe, Stadt;;;;;;
60;63;01;0;53;0083;083;Lauenburg/ Elbe, Stadt;  9,54; 11 220; 5 566; 5 654; 1 176;21481
50;50;01;0;53;0090;;Mölln, Stadt;;;;;;
60;63;01;0;53;0090;090;Mölln, Stadt;  25,05; 18 487; 8 843; 9 644;  738;23879
50;50;01;0;53;0100;;Ratzeburg, Stadt;;;;;;
60;63;01;0;53;0100;100;Ratzeburg, Stadt;  30,29; 13 699; 6 418; 7 281;  452;23909
50;50;01;0;53;0116;;Schwarzenbek, Stadt;;;;;;
60;63;01;0;53;0116;116;Schwarzenbek, Stadt;  11,56; 15 074; 7 320; 7 754; 1 304;21493
50;50;01;0;53;0129;;Wentorf bei Hamburg;;;;;;
60;64;01;0;53;0129;129;Wentorf bei Hamburg;  6,87; 11 633; 5 527; 6 106; 1 693;21465
50;51;01;0;53;5308;;Berkenthin;;;;;;
60;64;01;0;53;5308;008;Behlendorf;  10,26;  389;  197;  192;  38;23919
60;64;01;0;53;5308;009;Berkenthin;  10,25; 2 049; 1 009; 1 040;  200;23919
60;64;01;0;53;5308;011;Bliestorf;  10,35;  665;  312;  353;  64;23847
60;64;01;0;53;5308;024;Düchelsdorf;  3,01;  152;  80;  72;  50;23847
60;64;01;0;53;5308;034;Göldenitz;  5,15;  234;  125;  109;  45;23919
60;64;01;0;53;5308;061;Kastorf;  6,90; 1 190;  587;  603;  172;23847
60;64;01;0;53;5308;067;Klempau;  10,07;  622;  313;  309;  62;23628
60;64;01;0;53;5308;075;Krummesse;  3,35; 1 465;  703;  762;  437;23628
60;64;01;0;53;5308;094;Niendorf bei Berkenthin;  3,99;  194;  95;  99;  49;23919
60;64;01;0;53;5308;103;Rondeshagen;  9,51;  846;  436;  410;  89;23919
60;64;01;0;53;5308;120;Sierksrade;  4,00;  331;  167;  164;  83;23847
50;51;01;0;53;5313;;Breitenfelde;;;;;;
60;64;01;0;53;5313;002;Alt Mölln;  6,44;  903;  445;  458;  140;23881
60;64;01;0;53;5313;005;Bälau;  6,50;  238;  109;  129;  37;23881
60;64;01;0;53;5313;013;Borstorf;  8,65;  289;  144;  145;  33;23881
60;64;01;0;53;5313;014;Breitenfelde;  12,54; 1 788;  905;  883;  143;23881
60;64;01;0;53;5313;037;Grambek;  12,66;  418;  200;  218;  33;23883
60;64;01;0;53;5313;056;Hornbek;  5,89;  175;  89;  86;  30;21514
60;64;01;0;53;5313;084;Lehmrade;  11,40;  478;  228;  250;  42;23883
60;64;01;0;53;5313;095;Niendorf/ Stecknitz;  8,41;  608;  301;  307;  72;23881
60;64;01;0;53;5313;113;Schretstaken;  8,47;  512;  256;  256;  60;21493
60;64;01;0;53;5313;125;Talkau;  4,88;  529;  270;  259;  108;21493
60;64;01;0;53;5313;134;Woltersdorf;  7,90;  261;  134;  127;  33;21516
50;51;01;0;53;5318;;Büchen;;;;;;
60;64;01;0;53;5318;010;Besenthal;  12,65;  80;  44;  36;  6;23899
60;64;01;0;53;5318;015;Bröthen;  10,69;  271;  141;  130;  25;21514
60;64;01;0;53;5318;020;Büchen;  16,85; 5 614; 2 756; 2 858;  333;21514
60;64;01;0;53;5318;029;Fitzen;  9,11;  370;  184;  186;  41;21514
60;64;01;0;53;5318;035;Göttin;  5,21;  45;  25;  20;  9;21514
60;64;01;0;53;5318;046;Gudow;  42,26; 1 620;  809;  811;  38;23899
60;64;01;0;53;5318;048;Güster;  7,78; 1 281;  637;  644;  165;21514
60;64;01;0;53;5318;064;Klein Pampau;  4,17;  618;  310;  308;  148;21514
60;64;01;0;53;5318;080;Langenlehsten;  23,37;  154;  78;  76;  7;21514
60;64;01;0;53;5318;092;Müssen;  11,46;  959;  479;  480;  84;21516
60;64;01;0;53;5318;104;Roseburg;  16,23;  505;  248;  257;  31;21514
60;64;01;0;53;5318;115;Schulendorf;  11,39;  488;  256;  232;  43;21516
60;64;01;0;53;5318;119;Siebeneichen;  4,68;  272;  135;  137;  58;21514
60;64;01;0;53;5318;126;Tramm;  6,75;  341;  168;  173;  51;21516
60;64;01;0;53;5318;132;Witzeeze;  10,46;  889;  412;  477;  85;21514
50;51;01;0;53;5323;;Hohe Elbgeest;;;;;;
60;64;01;0;53;5323;003;Aumühle;  3,47; 3 011; 1 365; 1 646;  868;21521
60;64;01;0;53;5323;012;Börnsen;  8,42; 4 107; 2 020; 2 087;  488;21039
60;64;01;0;53;5323;023;Dassendorf;  7,95; 3 112; 1 546; 1 566;  391;21521
60;64;01;0;53;5323;028;Escheburg;  8,91; 3 354; 1 679; 1 675;  376;21039
60;64;01;0;53;5323;050;Hamwarde;  6,68;  759;  388;  371;  114;21502
60;64;01;0;53;5323;053;Hohenhorn;  6,93;  504;  261;  243;  73;21526
60;64;01;0;53;5323;072;Kröppelshagen-Fahrendorf;  8,37; 1 116;  553;  563;  133;21529
60;64;01;0;53;5323;131;Wiershop;  5,15;  160;  78;  82;  31;21502
60;64;01;0;53;5323;133;Wohltorf;  5,97; 2 335; 1 116; 1 219;  391;21521
60;64;01;0;53;5323;135;Worth;  6,07;  160;  76;  84;  26;21502
50;51;01;0;53;5343;;Lütau;;;;;;
60;64;01;0;53;5343;006;Basedow;  7,47;  717;  386;  331;  96;21483
60;64;01;0;53;5343;019;Buchhorst;  5,19;  162;  74;  88;  31;21481
60;64;01;0;53;5343;022;Dalldorf;  6,05;  368;  187;  181;  61;21483
60;64;01;0;53;5343;058;Juliusburg;  6,04;  194;  85;  109;  32;21483
60;64;01;0;53;5343;073;Krüzen;  8,25;  352;  176;  176;  43;21483
60;64;01;0;53;5343;074;Krukow;  7,94;  184;  101;  83;  23;21483
60;64;01;0;53;5343;082;Lanze;  9,05;  397;  206;  191;  44;21483
60;64;01;0;53;5343;087;Lütau;  11,24;  717;  360;  357;  64;21483
60;64;01;0;53;5343;111;Schnakenbek;  13,02;  847;  419;  428;  65;21481
60;64;01;0;53;5343;128;Wangelau;  6,52;  207;  107;  100;  32;21483
50;51;01;0;53;5358;;Lauenburgische Seen;;;;;;
60;64;01;0;53;5358;001;Albsfelde;  4,18;  61;  31;  30;  15;23909
60;64;01;0;53;5358;004;Bäk;  4,30;  827;  394;  433;  192;23909
60;64;01;0;53;5358;016;Brunsmark;  4,29;  161;  86;  75;  38;23883
60;64;01;0;53;5358;018;Buchholz;  2,93;  237;  115;  122;  81;23911
60;64;01;0;53;5358;026;Einhaus;  2,53;  379;  191;  188;  150;23911
60;64;01;0;53;5358;030;Fredeburg;  10,09;  35;  17;  18;  3;23909
60;64;01;0;53;5358;033;Giesensdorf;  2,73;  107;  58;  49;  39;23909
60;64;01;0;53;5358;040;Groß Disnack;  5,99;  84;  50;  34;  14;23911
60;64;01;0;53;5358;041;Groß Grönau;  4,90; 3 535; 1 741; 1 794;  721;23627
60;64;01;0;53;5358;043;Groß Sarau;  17,08;  930;  450;  480;  54;23627
60;64;01;0;53;5358;051;Harmsdorf;  3,57;  284;  137;  147;  80;23911
60;64;01;0;53;5358;054;Hollenbek;  7,21;  439;  221;  218;  61;23883
60;64;01;0;53;5358;057;Horst;  11,93;  236;  128;  108;  20;23883
60;64;01;0;53;5358;062;Kittlitz;  17,73;  258;  137;  121;  15;23911
60;64;01;0;53;5358;066;Klein Zecher;  9,11;  238;  114;  124;  26;23883
60;64;01;0;53;5358;078;Kulpin;  6,07;  221;  108;  113;  36;23911
60;64;01;0;53;5358;088;Mechow;  4,43;  108;  57;  51;  24;23909
60;64;01;0;53;5358;093;Mustin;  11,88;  722;  367;  355;  61;23911
60;64;01;0;53;5358;098;Pogeez;  4,51;  354;  183;  171;  78;23911
60;64;01;0;53;5358;102;Römnitz;  5,15;  59;  25;  34;  11;23909
60;64;01;0;53;5358;107;Salem;  25,11;  578;  280;  298;  23;23911
60;64;01;0;53;5358;110;Schmilau;  11,55;  578;  284;  294;  50;23911
60;64;01;0;53;5358;117;Seedorf;  27,89;  519;  263;  256;  19;23883
60;64;01;0;53;5358;123;Sterley;  21,39;  967;  473;  494;  45;23883
60;64;01;0;53;5358;136;Ziethen;  11,18; 1 011;  496;  515;  90;23911
50;51;01;0;53;5373;;Schwarzenbek-Land;;;;;;
60;64;01;0;53;5373;007;Basthorst;  10,82;  401;  205;  196;  37;21493
60;64;01;0;53;5373;017;Brunstorf;  13,76;  638;  329;  309;  46;21524
60;64;01;0;53;5373;021;Dahmker;  2,04;  157;  86;  71;  77;22946
60;64;01;0;53;5373;027;Elmenhorst;  13,00;  923;  484;  439;  71;21493
60;64;01;0;53;5373;031;Fuhlenhagen;  5,74;  297;  139;  158;  52;21493
60;64;01;0;53;5373;036;Grabau;  4,10;  292;  133;  159;  71;21493
60;64;01;0;53;5373;042;Groß Pampau;  4,32;  136;  69;  67;  31;21493
60;64;01;0;53;5373;045;Grove;  5,28;  242;  126;  116;  46;21493
60;64;01;0;53;5373;047;Gülzow;  17,07; 1 245;  652;  593;  73;21483
60;64;01;0;53;5373;049;Hamfelde;  3,47;  444;  189;  255;  128;22929
60;64;01;0;53;5373;052;Havekost;  5,91;  157;  74;  83;  27;21493
60;64;01;0;53;5373;059;Kankelau;  4,21;  220;  116;  104;  52;21514
60;64;01;0;53;5373;060;Kasseburg;  7,89;  537;  262;  275;  68;22929
60;64;01;0;53;5373;070;Köthel;  1,52;  300;  163;  137;  197;22929
60;64;01;0;53;5373;071;Kollow;  8,21;  632;  302;  330;  77;21527
60;64;01;0;53;5373;076;Kuddewörde;  7,34; 1 346;  653;  693;  183;22958
60;64;01;0;53;5373;089;Möhnsen;  7,47;  561;  270;  291;  75;21493
60;64;01;0;53;5373;091;Mühlenrade;  3,74;  198;  111;  87;  53;21493
60;64;01;0;53;5373;106;Sahms;  5,94;  381;  190;  191;  64;21493
50;51;01;0;53;5391;;Sandesneben-Nusse;;;;;;
60;64;01;0;53;5391;025;Duvensee;  12,40;  522;  244;  278;  42;23898
60;64;01;0;53;5391;038;Grinau;  2,74;  328;  160;  168;  120;23847
60;64;01;0;53;5391;039;Groß Boden;  2,70;  214;  114;  100;  79;23847
60;64;01;0;53;5391;044;Groß Schenkenberg;  6,52;  531;  265;  266;  81;23860
60;64;01;0;53;5391;068;Klinkrade;  7,40;  577;  292;  285;  78;23898
60;64;01;0;53;5391;069;Koberg;  11,98;  759;  389;  370;  63;23881
60;64;01;0;53;5391;077;Kühsen;  7,28;  377;  174;  203;  52;23898
60;64;01;0;53;5391;079;Labenz;  5,75;  852;  429;  423;  148;23898
60;64;01;0;53;5391;081;Lankau;  19,12;  491;  263;  228;  26;23881
60;64;01;0;53;5391;085;Linau;  9,66; 1 188;  605;  583;  123;22959
60;64;01;0;53;5391;086;Lüchow;  4,62;  198;  100;  98;  43;23898
60;64;01;0;53;5391;096;Nusse;  6,22; 1 037;  519;  518;  167;23896
60;64;01;0;53;5391;097;Panten;  13,83;  708;  369;  339;  51;23896
60;64;01;0;53;5391;099;Poggensee;  5,44;  342;  165;  177;  63;23896
60;64;01;0;53;5391;101;Ritzerau;  11,11;  281;  136;  145;  25;23896
60;64;01;0;53;5391;108;Sandesneben;  6,13; 1 681;  852;  829;  274;23898
60;64;01;0;53;5391;109;Schiphorst;  8,15;  591;  289;  302;  73;23847
60;64;01;0;53;5391;112;Schönberg;  14,78; 1 289;  657;  632;  87;22929
60;64;01;0;53;5391;114;Schürensöhlen;  2,75;  148;  78;  70;  54;23847
60;64;01;0;53;5391;118;Siebenbäumen;  8,82;  652;  317;  335;  74;23847
60;64;01;0;53;5391;121;Sirksfelde;  8,63;  293;  149;  144;  34;23898
60;64;01;0;53;5391;122;Steinhorst;  16,37;  579;  299;  280;  35;23847
60;64;01;0;53;5391;124;Stubben;  5,24;  400;  186;  214;  76;23847
60;64;01;0;53;5391;127;Walksfelde;  3,51;  182;  95;  87;  52;23896
60;64;01;0;53;5391;130;Wentorf (Amt Sandesneben);  4,99;  672;  336;  336;  135;23898
50;50;01;0;53;9105;;Sachsenwald (Forstgutsbez.),gemfr.Geb.;;;;;;
60;66;01;0;53;9105;105;Sachsenwald (Forstgutsbez.),gemfr.Geb.;  58,49;  0;  0;  0;  0;21521
40;43;01;0;54;;;Nordfriesland;;  0;  0;  0;  0;
50;50;01;0;54;0033;;Friedrichstadt, Stadt;;;;;;
60;63;01;0;54;0033;033;Friedrichstadt, Stadt;  4,03; 2 411; 1 121; 1 290;  598;25840
50;50;01;0;54;0056;;Husum, Stadt;;;;;;
60;63;01;0;54;0056;056;Husum, Stadt;  25,81; 22 084; 10 518; 11 566;  856;25813
50;50;01;0;54;0108;;Reußenköge;;;;;;
60;64;01;0;54;0108;108;Reußenköge;  45,91;  332;  176;  156;  7;25821
50;50;01;0;54;0138;;Tönning, Stadt;;;;;;
60;63;01;0;54;0138;138;Tönning, Stadt;  44,41; 4 921; 2 414; 2 507;  111;25832
50;50;01;0;54;0168;;Sylt;;;;;;
60;64;01;0;54;0168;168;Sylt;  57,32; 15 169; 7 275; 7 894;  265;25980
50;51;01;0;54;5417;;Eiderstedt;;;;;;
60;64;01;0;54;5417;035;Garding, Kirchspiel;  14,89;  350;  166;  184;  24;25836
60;63;01;0;54;5417;036;Garding, Stadt;  3,06; 2 649; 1 233; 1 416;  866;25836
60;64;01;0;54;5417;040;Grothusenkoog;  3,27;  20;  9;  11;  6;25836
60;64;01;0;54;5417;063;Katharinenheerd;  8,40;  166;  77;  89;  20;25836
60;64;01;0;54;5417;072;Kotzenbüll;  7,77;  220;  117;  103;  28;25832
60;64;01;0;54;5417;090;Norderfriedrichskoog;  5,31;  40;  22;  18;  8;25870
60;64;01;0;54;5417;095;Oldenswort;  45,84; 1 252;  628;  624;  27;25870
60;64;01;0;54;5417;100;Osterhever;  18,46;  238;  109;  129;  13;25836
60;64;01;0;54;5417;104;Poppenbüll;  15,52;  191;  92;  99;  12;25836
60;64;01;0;54;5417;113;Sankt Peter-Ording;  28,32; 4 127; 1 956; 2 171;  146;25826
60;64;01;0;54;5417;134;Tating;  29,49;  963;  466;  497;  33;25881
60;64;01;0;54;5417;135;Tetenbüll;  36,48;  625;  299;  326;  17;25882
60;64;01;0;54;5417;140;Tümlauer Koog;  6,20;  97;  58;  39;  16;25881
60;64;01;0;54;5417;145;Vollerwiek;  4,62;  221;  121;  100;  48;25836
60;64;01;0;54;5417;148;Welt;  8,20;  215;  108;  107;  26;25836
60;64;01;0;54;5417;150;Westerhever;  13,32;  117;  58;  59;  9;25881
50;51;01;0;54;5439;;Landschaft Sylt;;;;;;
60;64;01;0;54;5439;046;Hörnum (Sylt);  5,64; 1 048;  522;  526;  186;25997
60;64;01;0;54;5439;061;Kampen (Sylt);  8,42;  602;  314;  288;  71;25999
60;64;01;0;54;5439;078;List;  18,47; 2 552; 1 736;  816;  138;25992
60;64;01;0;54;5439;149;Wenningstedt-Braderup (Sylt);  6,16; 1 481;  660;  821;  240;25996
50;51;01;0;54;5453;;Viöl;;;;;;
60;64;01;0;54;5453;003;Ahrenviöl;  10,11;  496;  247;  249;  49;25885
60;64;01;0;54;5453;004;Ahrenviölfeld;  7,29;  265;  134;  131;  36;25885
60;64;01;0;54;5453;011;Behrendorf;  15,29;  586;  306;  280;  38;25850
60;64;01;0;54;5453;013;Bondelum;  9,18;  205;  108;  97;  22;25850
60;64;01;0;54;5453;041;Haselund;  12,79;  899;  460;  439;  70;25855
60;64;01;0;54;5453;057;Immenstedt;  14,61;  670;  322;  348;  46;25885
60;64;01;0;54;5453;079;Löwenstedt;  19,62;  683;  338;  345;  35;25864
